Date,Emotion_Label,Emotion_Probability,Original_Tweet,Cleaned_Tweet,Similarity_Score,Original_Length,Cleaned_Length,Length_Difference,Original_Language,Original_Likes,Original_Retweets,Original_Replies,Original_Hashtags,Original_URLs
2018-04-20,sadness,0.7022479772567749,"As Moore’s Law grinds to a halt, it’s getting harder and harder to find speed gains in general-purpose chips—so designing new ones for very specific, in-house tasks help firms boost performance.  https://t.co/pBAcbBWbvO #Ai #ArtificialIntelligence #MachineLearning","moore s law grinds halt , s getting harder harder find speed gains generalpurpose chips designing new ones specific , inhouse tasks help firms boost performance. ai artificialintelligence machinelearning",0.3409090909090909,264,203,61,en,0,1,0,"['ai', 'artificialintelligence', 'machinelearning']",['http://in.pcmag.com/facebook/120550/news/facebook-is-planning-to-build-its-own-computer-chips']
2019-11-29,sadness,0.8495649695396423,Lost in Translation? Artificial Intelligence and Machine Learning Can Help You Out - BBN Times: Lost in Translation? Artificial Intelligence and Machine Learning Can Help You Out  BBN Times  https://t.co/mooOiHRbGM #AI #artificialintelligence #CTO,lost translation? artificial intelligence machine learning help out bbn times: lost translation? artificial intelligence machine learning help out bbn times ai artificialintelligence cto,0.4782608695652174,247,186,61,en,0,1,0,"['ai', 'artificialintelligence', 'cto']",['http://dlvr.it/RKM4jl']
2017-12-14,sadness,0.503810703754425,"@Vilynx @DeepLearn007 @MikeQuindazzi @Ronald_vanLoon @ipfconline1 @AndrewYNg @jblefevre60 @KirkDBorne @TamaraMcCleary @pierrepinna @bobehayes @evankirstel I would seriously consider those words again. No-one is above nature! You are living right now because nature allows you to live in this world, though we are all but lice upon a head. Saying that artificial intelligence is higher than the forces of creation =ungrateful to source","seriously consider words. noone above nature! living right now nature allows live world , though all lice upon head. saying artificial intelligence higher forces creation ungrateful source",0.36065573770491804,434,188,246,en,0,1,1,[],[]
2017-02-26,sadness,0.956449031829834,"@larryelder @keithellison 👈In an age of artificial intelligence, too many of our schools &amp; colleges are producing artificial stupidity.""""SAD""""  https://t.co/tXCC4RH6My","age artificial intelligence , many schools; colleges producing artificial stupidity. sad",0.21739130434782608,171,88,83,en,2,1,0,[],[]
2017-08-16,sadness,0.4630011320114136,"I'm A Radio Broadcaster. A Robot Couldn't Do My Job, Could It? - #ArtificialIntelligence #AI","radio broadcaster. robot couldn't job ,? artificialintelligence ai",0.2222222222222222,92,66,26,en,1,0,0,"['artificialintelligence', 'ai']",[]
2017-07-31,sadness,0.6113618016242981,#ai #ArtificialIntelligence Facebook shuts down AI system after it invents own language  https://t.co/oo0PaLDrUs,facebook shuts down ai system invents language facebook artificialintelligence,0.5,112,78,34,en,0,0,0,"['ai', 'artificialintelligence']",['http://ift.tt/2tW994t']
2019-12-30,sadness,0.4756776094436645,"The advancement in technology is no longer avoidable. Human labor is actually costing more to maintain. If we don't evolve, we eventually die. #AI #ArtificialIntelligence","advancement technology longer avoidable. human labor actually costing more maintain. evolve , eventually die. ai artificialintelligence",0.4444444444444444,170,135,35,en,0,1,0,"['ai', 'artificialintelligence']",[]
2018-06-29,sadness,0.4876347482204437,"#machinelearning #artificialintelligence #java #hibernate #meanstack Free Demo on AI &amp; ML 01st July 2018, 12:45 PM.  Free Demo on Angular2, Angular4, Angular6, MEAN Stack. 30th June 2018, 12:30 PM. Free Demo on Java, Spring &amp; Hibernate 30th June 2018, 10:00 AM.  https://t.co/7mkTzDyCwM","machinelearning artificialintelligence java hibernate meanstack free demo ai; ml 01st july ,: pm. free demo angular2 , angular4 , angular6 , mean stack. 30th june ,: pm. free demo java , spring; hibernate 30th june ,: am.",0.2926829268292683,294,221,73,en,0,0,1,"['machinelearning', 'artificialintelligence', 'java', 'hibernate', 'meanstack']",[]
2019-04-27,sadness,0.9656517505645752,"“He was an absolute treasure of a man.”  Nils Nilsson, artificial intelligence pioneer and former Stanford professor, dies at 86.  https://t.co/mjz6271WOw  https://t.co/i71LeMM5c4","absolute treasure man. nils nilsson , artificial intelligence pioneer former stanford professor , dies.",0.2962962962962963,179,103,76,en,3,0,0,[],['https://trib.al/TEWhI8a']
2020-01-30,sadness,0.3904644548892975,"Not going to be able to attend tonight's talks on """"Putting Ethics At The Centre of Artificial Intelligence""""? That's not a problem! See the link below to get the streaming details!    https://t.co/WqmQEecqYK",going able attend tonight's talks putting ethics centre artificial intelligence? that's problem! see link below get streaming details!,0.5517241379310345,208,134,74,en,7,3,0,[],['https://productforge.io/events/community/2020-01-30-putting-ethics-at-the-centre-of-artificial-intelligence-edinburgh/livestream']
2018-12-28,sadness,0.8495140671730042,#LogicLounge Do not miss the interview  w @TobyWalsh on how to prepare for t artificial intelligence in German and English language by @Julier_G for radio Ö1 today at 19:05 #Ö1matrix #Oesterreich @tuvienna   https://t.co/I5OJn21kl2  https://t.co/KhdgHTgJTg,logiclounge miss interview w prepare artificial intelligence german english language radio today: 1matrix oesterreich,0.2702702702702703,256,117,139,en,9,3,0,"['logiclounge', 'ö1matrix', 'oesterreich']",['https://oe1.orf.at/programm/20181228/538924']
2017-01-28,sadness,0.9639770984649658,"AI’s open source model is closed, inadequate, and outdated:  Artificial Intelligence is big. And getting bigger.…  https://t.co/1D80nPPzsz","ai s open source model closed , inadequate , outdated: artificial intelligence big. getting bigger.",0.38095238095238093,138,99,39,en,0,1,0,[],['http://dlvr.it/NDSJHV']
2017-04-27,sadness,0.4456607401371002,@chrislhayes I have the feeling artificial intelligence has already taken over civilization because clearly these people are robots.,feeling artificial intelligence already taken civilization clearly people robots.,0.5,132,81,51,en,1,0,0,[],[]
2018-03-29,sadness,0.9247651100158693,"@jeremyphoward Dear Jeremy, We would like to cordially invite you to deliver a keynote speech on Artificial Intelligence at The 8th World Youth Buddhist Symposium ( https://t.co/iJlII6au82) which will be held in Chiang Rai, Thailand, from July 25 to 28 in 2018.","dear jeremy , like cordially invite deliver keynote speech artificial intelligence 8th world youth buddhist symposium held chiang rai , thailand , july.",0.36363636363636365,261,152,109,en,0,0,1,[],['http://www.wybuddhist.com/eng/conferneces_s.asp?ID=79']
2019-08-28,sadness,0.2331050783395767,"In an interview with EURACTIV, Greek Member of European Parliament Eva Kaili discussed how the EU will approach its digital agenda over the next five years, including comments on how ethical artificial intelligence could be stymied by the EU General...  https://t.co/1DyYTgOVtg","interview euractiv , greek member european parliament eva kaili discussed eu approach digital agenda next five years , including comments ethical artificial intelligence stymied eu general...",0.525,277,191,86,en,0,0,0,[],['http://bit.ly/2NMvWIX']
2019-09-30,sadness,0.72038733959198,AI algorithms often fail at recommending viewers a binge-worthy show or movie — can humans do a better job?  https://t.co/l5EEJ8rYBK * * * * #AI #ArtificialIntelligence #MachineLearning #tech #technology #appdeveloper #appdevelopment  https://t.co/9HHj4KTcQt,ai algorithms often fail recommending viewers bingeworthy show movie humans better job? ai artificialintelligence machinelearning tech technology appdeveloper appdevelopment,0.3142857142857143,258,173,85,en,0,0,0,"['ai', 'artificialintelligence', 'machinelearning', 'tech', 'technology', 'appdeveloper', 'appdevelopment']",['http://ow.ly/IPW150wrueV']
2018-03-30,sadness,0.8988384008407593,"Sorry for not introducing myself😂  I’m Natalija and I am a physicist, mathematician and programmer.  This year I am applying  for a course in robotics and artificial intelligence at a tech university in my country.","sorry introducing myself m natalija am physicist , mathematician programmer. year am applying course robotics artificial intelligence tech university country.",0.4838709677419355,214,158,56,en,1,0,1,[],[]
2019-07-29,sadness,0.5056384801864624,Sorry for the bombardment of dms 😀 this Artificial intelligence thing is getting out of hand. Lol,sorry bombardment dms artificial intelligence thing getting out hand. lol,0.625,97,73,24,en,1,0,0,[],[]
2020-06-30,sadness,0.9687846899032592,@QuentinDunbar Sadly I’m not a game developer man. I create models using Artificial Intelligence. But I am working on a self-driving car if you’re interested..,sadly m game developer man. create models using artificial intelligence. am working selfdriving car re interested..,0.5,159,115,44,en,2,0,1,[],[]
2019-09-27,sadness,0.5169638991355896,Artificial intelligence could help reduce hospitalizations for GI condition  https://t.co/aTVUG9kiQ8,artificial intelligence help reduce hospitalizations gi condition,0.7,100,65,35,en,0,0,0,[],['https://ift.tt/2nXndbT']
2020-06-29,sadness,0.5780526995658875,#OTD Died  1933 ‘Fatty’ Arbuckle 1967 Jayne Mansfield 1978 Bob Crane 1982 Henry King 1990 Irving Wallace 1995 Lana Turner 1997 William Hickey 1999 Allan Carr 2002 Rosemary Clooney 2003 Katherine Hepburn  1st Released  2001 AI Artificial intelligence  https://t.co/WEfhByRumX,otd died fatty arbuckle jayne mansfield bob crane henry king irving wallace lana turner william hickey allan carr rosemary clooney katherine hepburn 1st released ai artificial intelligence,0.6097560975609756,274,188,86,en,2,3,1,['otd'],[]
2019-11-30,sadness,0.3966060280799866,"Hey friends, don't miss your chance to catch me speaking at the Innovative Methods with Big Data and Artificial Intelligence (IM Data) conference powered by @RMDSlab next week. For more info and to reserve your tickets:  https://t.co/Qd8yOlewwi  #MedTech #bigdata #pediatrics  https://t.co/DRh54sai3M","hey friends , miss chance catch speaking innovative methods big data artificial intelligence data conference powered next week. more info reserve tickets: medtech bigdata pediatrics",0.4418604651162791,300,181,119,en,0,1,0,"['medtech', 'bigdata', 'pediatrics']",['http://ed.gr/bxzgn']
2020-06-27,sadness,0.5719420909881592,"#robotics Robotics and artificial intelligence already include restaurants. Therefore, you must study ... not to become obsolete.","robotics robotics artificial intelligence already include restaurants. therefore , must study... become obsolete.",0.45,129,113,16,en,0,0,0,['robotics'],[]
2018-02-26,sadness,0.8732375502586365,Find out how B2B tech giants are missing the boat when it comes to AI  https://t.co/zHGiUhh5M5 #artificialintelligence,find out b2b tech giants missing boat comes ai artificialintelligence,0.5,118,69,49,en,0,0,0,['artificialintelligence'],['http://dialogte.ch/2F4CYlD']
2018-03-28,sadness,0.3446093797683716,@CNET @Yes2GlobalPeace Americans are so busy wasting time about solveable issues #DACADreamers #2020Census #GunReform  that they are missing the artificial intelligence revolution- I hope they #WakeUpAmerica before too late #solveforhappy,americans busy wasting time solveable issues dacadreamers 2020census gunreform missing artificial intelligence revolution hope wakeupamerica late solveforhappy,0.3235294117647059,238,159,79,en,0,0,0,"['dacadreamers', '2020census', 'gunreform', 'wakeupamerica', 'solveforhappy']",[]
2017-11-22,sadness,0.616191565990448,Humbled to spend time taping the next episode of #EarlyStagePodcast with @maxversace from @Neurala. Stay tuned for the next episode! #ArtificialIntelligence #NeuralNetworks #drones  https://t.co/e195LJjxG0,humbled spend time taping next episode earlystagepodcast. stay tuned next episode! artificialintelligence neuralnetworks drones,0.34615384615384615,205,127,78,en,1,1,0,"['earlystagepodcast', 'artificialintelligence', 'neuralnetworks', 'drones']",[]
2019-11-29,sadness,0.6676842570304871,"Not your job, but AI has definitely taken a player's 'job'. Go world champion says he's retiring because AI is so strong that it 'cannot be defeated'  https://t.co/H0a06PRqFh #ArtificialIntelligence  https://t.co/Mi1xeHH8Q9","job , ai definitely taken player's job'. go world champion says he's retiring ai strong cannot defeated' artificialintelligence",0.35294117647058826,223,127,96,en,2,1,0,['artificialintelligence'],['https://nextbigwhat.com/go-world-champion-says-hes-retiring-because-ai-is-so-strong-that-it-cannot-be-defeated/']
2018-10-31,sadness,0.9725659489631652,@DrCOmole Absolutely all reformers want to become positive or negative.Mathematical hypothesis statistical artificial intelligence achievement between Neptune or centauri  Belt that circles the sun.Laugh and forget sorrow objectives achieved.@DrCOmole @CACCOT1 @DailyPostNGR @GoogleAI,absolutely all reformers want become positive negative. mathematical hypothesis statistical artificial intelligence achievement between neptune centauri belt circles sun. laugh forget sorrow objectives achieved.,0.5277777777777778,284,211,73,en,1,0,0,[],[]
2019-04-28,sadness,0.4404228925704956,"We have startups claiming to use modern technology like Artificial intelligence, robots and are doing things we never imagined. At the same time it is a shame that we continue to hear deaths of manual scavengers. Ironical, isn't it!   https://t.co/OisokRrbYY","startups claiming use modern technology like artificial intelligence , robots things never imagined. time shame continue hear deaths manual scavengers. ironical , isn't!",0.43902439024390244,258,169,89,en,3,2,1,[],['https://www.thehindu.com/news/cities/bangalore/two-die-while-doing-manual-scavenging-in-bengaluru/article26968642.ece']
2018-01-31,sadness,0.3975534439086914,Researchers at an Oxford hospital have developed artificial intelligence (AI) that can diagnose scans for heart disease and lung cancer -   https://t.co/pHIcTc9PF9,researchers oxford hospital developed artificial intelligence ai diagnose scans heart disease lung cancer,0.5217391304347826,163,105,58,en,0,0,0,[],['http://www.bbc.co.uk/news/health-42357257']
2017-12-14,sadness,0.3494251370429992,"WHY """"NEURALINK"""" IS A REALLY BAD IDEA  https://t.co/ZXd8N4vMqo  #ai #artificialintelligence #machinelearning #ml #neuralink #singularity  https://t.co/GUW5tjCOhe",neuralink really bad idea ai artificialintelligence machinelearning ml neuralink singularity,0.14285714285714285,162,92,70,en,0,1,0,"['ai', 'artificialintelligence', 'machinelearning', 'ml', 'neuralink', 'singularity']",['https://goo.gl/RzccTm']
2018-12-28,sadness,0.8331789374351501,"Artificial intelligence (AI) is set to rule the corporate world within a few years. Despite its benefits, organisations that are willing to invest heavily on AI should be aware about the dark side of the technology.  https://t.co/2vN6LCNZ93 via @BBNTimes_en","artificial intelligence ai set rule corporate world within few years. despite benefits , organisations willing invest heavily ai aware dark side technology.",0.5,257,156,101,en,3,3,0,[],['https://www.bbntimes.com/en/technology/the-dark-side-of-artificial-intelligence']
2017-08-28,sadness,0.3514381051063537,The Good and the Bad of Artificial Intelligence: 10 Need-to-Know Facts  https://t.co/vfK6EEOoJ3,:: ai: good bad artificial intelligence: needt... artificialintell,0.26666666666666666,95,66,29,en,0,1,0,[],['http://www.signature-reads.com/2017/08/good-bad-artificial-intelligence-10-facts-know/']
2019-12-27,sadness,0.817087709903717,@SeekingSEO4u @grattongirl @grattonboy @antgrasso @evankirstel @enricomolinari @docassar @nodexl @Nicochan33 @mvollmer1 WOULD YOU  DENY iT ?  HUAWEi denies receiving  BiLLiONS in FiNANCiAL  aid from CHiNESE GOVERNMENT  T h A n k   U  Me pETeR saNTAMARia  #bigdata  #AI #IOT  #Artificialintelligence  #5G  #futureWorld  #dataScience #dataScientist #java  #MachineLearning  #bitcoin 🍁,deny? huawei denies receiving billions financial aid chinese government h n k u peter santamaria bigdata ai iot artificialintelligence 5g futureworld datascience datascientist java machinelearning bitcoin,0.2413793103448276,382,204,178,en,3,2,3,"['bigdata', 'ai', 'iot', 'artificialintelligence', '5g', 'futureworld', 'datascience', 'datascientist', 'java', 'machinelearning', 'bitcoin']",[]
2018-05-30,sadness,0.4453546404838562,Robots Will Not Create Mass Unemployment Says Microsoft CEO Satya Nadella  https://t.co/AsLguZQidu #ArtificialIntelligence #AI #MachineLearning #Robots #Microsoft #MicrosoftCorp #SatyaNadella #TechNews #Technology,robots create mass unemployment says microsoft ceo satya nadella artificialintelligence ai machinelearning robots microsoft microsoftcorp satyanadella technews technology,0.32142857142857145,213,170,43,en,0,0,0,"['artificialintelligence', 'ai', 'machinelearning', 'robots', 'microsoft', 'microsoftcorp', 'satyanadella', 'technews', 'technology']",['http://ow.ly/JZ1u30kfT6p']
2019-06-30,sadness,0.8284268379211426,"@PremiumTimesng Ruga rubbish,this Fulani colonization won't work, in the age of technological advancement, this is what a leader is making a priority, indeed the people perish where there is no vision,where is our Aerospace industry, where are the Artificial intelligence lab?","ruga rubbish , fulani colonization work , age technological advancement , leader making priority , indeed people perish there vision , aerospace industry , artificial intelligence lab?",0.36585365853658536,276,184,92,en,0,0,0,[],[]
2021-01-31,sadness,0.4683838188648224,"Without quantum computing capability, the functions of AI will remain limited to repeatable processes, antiquated learning algorithms and providing recommendations without a wider personal, cultural or societal context.  #AI  #CIO  #ArtificialIntelligence #technology","without quantum computing capability , functions ai remain limited repeatable processes , antiquated learning algorithms providing recommendations without wider personal , cultural societal context. ai cio artificialintelligence technology",0.4473684210526316,267,239,28,en,1,3,0,"['ai', 'cio', 'artificialintelligence', 'technology']",[]
2017-01-30,sadness,0.740151047706604,Chris Dixon from a16z on Why Companies Fail/State of VC Market/Artificial Intelligence:   https://t.co/mM51VTphfh,chris dixon a16z companies fail state vc market artificial intelligence:,0.35294117647058826,113,72,41,en,2,0,0,[],['https://www.farnamstreetblog.com/2015/11/chris-dixon-venture-capital-artificial-intelligence/']
2017-04-27,sadness,0.9770784974098206,"""""The world will be full of suffering for 30 years"""" says Jack Ma #Alibaba #ArtificialIntelligence #E-commerce #JackMa  https://t.co/oAMom5lFvU  https://t.co/LLSdsjFGSA",world full suffering years says jack ma alibaba artificialintelligence ecommerce jackma,0.25,168,87,81,en,0,0,0,"['alibaba', 'artificialintelligence', 'e', 'jackma']",['https://www.hatici.com/en/world-will-full-suffering-30-years-says-jack-ma']
2019-06-30,sadness,0.368922472000122,When the Music Stops #ArtificialIntelligence #ai   https://t.co/yGZ59lBCxj,music stops artificialintelligence ai,0.2222222222222222,74,37,37,en,0,0,0,"['artificialintelligence', 'ai']",['https://www.forbes.com/sites/cognitiveworld/2019/06/21/when-the-music-stops-ai-and-deflation/#7542376e15d8']
2017-11-25,sadness,0.6426706314086914,"Artificial Intelligence wl outperform human intelligence n wl become so advanced that wll create new human form, that wl be the beginning ofthe end of the human life  https://t.co/vTybCNCaGx","artificial intelligence wl outperform human intelligence n wl become advanced wll create new human form , wl beginning ofthe end human life",0.625,190,139,51,en,0,0,0,[],['https://twitter.com/element14/status/933515616660672514']
2017-07-11,sadness,0.5581392049789429,"Essential Evils of Technology( #Internet, InternetOfThings, #ArtificialIntelligence). #technology, #tech, #Research.  https://t.co/AAFJ7xfiMf","essential evils technology internet , internetofthings , artificialintelligence. technology , tech , research.",0.1111111111111111,141,110,31,en,0,0,0,"['internet', 'artificialintelligence', 'technology', 'tech', 'research']",['http://ow.ly/5us930bRAKO']
2017-11-24,sadness,0.8424267172813416,"In a marvel of artificial intelligence, the auto-battle AI managed to get a unit killed on the very first map, in the dumbest of ways.   """"Yes, I'll just put Arvis here in range of these two lance wielding baddies. It's fine cos he can attack next turn!"""" yeah well NOT IF HE'S DEAD","marvel artificial intelligence , autobattle ai managed get unit killed first map , dumbest ways. yes , i'll put arvis here range two lance wielding baddies. fine cos attack next turn! yeah well he's dead",0.5192307692307693,282,203,79,en,0,1,0,[],[]
2019-04-28,sadness,0.7532289624214172,Of all the consumption stocks #IT n #Pharma will move on coz their demand will never be on the wane if otherwise in new avatars may be ..#ArtificialIntelligence #Biosimilars,all consumption stocks n pharma move coz demand never wane otherwise new avatars may.. artificialintelligence biosimilars,0.41379310344827586,173,121,52,en,0,0,0,"['it', 'pharma', 'artificialintelligence', 'biosimilars']",[]
2017-12-29,sadness,0.8106300234794617,"Is AI Capable of Creativity? 4 Fails, and 3 Successes  https://t.co/85MAA9Ra6V #ArtificialIntelligence","ai capable creativity? fails , successes artificialintelligence",0.26666666666666666,102,63,39,en,0,0,0,['artificialintelligence'],['http://lynton.ws/2C7Okny']
2017-08-15,sadness,0.8851646184921265,"YarmolukDan """"Canonical: Businesses are struggling to hire #IoT talent  https://t.co/BDuN7f2Jtf #Industry40 #ArtificialIntelligence #Interne…",yarmolukdan canonical: businesses struggling hire iot talent industry40 artificialintelligence interne,0.2777777777777778,141,102,39,en,0,0,0,"['iot', 'industry40', 'artificialintelligence', 'interne']",['https://readwrite.com/2017/08/10/iot-talent-shortage-dl1']
2019-10-29,sadness,0.9222934246063232,"Wix promises AI website design, but fails to deliver true artificial intelligence - Network World  https://t.co/xgpGxx6WIV via @GoogleNews","wix promises ai website design , fails deliver true artificial intelligence network world",0.55,138,89,49,en,0,0,0,[],['https://www.networkworld.com/article/3078755/wix-promises-ai-website-design-but-fails-to-deliver-true-artificial-intelligence.html']
2018-11-30,sadness,0.5524094104766846,"Traffic Stop: older drivers &amp; medications, Arizona holiday DUI enforcement, Corpus Christi sees a drop in fatal crashes, wrong way alert system in Michigan, artificial intelligence &amp; crash prevention, upcoming webinars + more  -  https://t.co/zeMgPZlOm3","traffic stop: older drivers; medications , arizona holiday dui enforcement , corpus christi sees drop fatal crashes , wrong way alert system michigan , artificial intelligence; crash prevention , upcoming webinars more",0.4878048780487805,261,218,43,en,2,2,0,[],['https://mailchi.mp/11724411daf4/the-lel-traffic-stop-november-30-2018']
2017-07-29,sadness,0.6068402528762817,Facebook Shut Down An Artificial Intelligence Program That Developed Its Own Language  https://t.co/cAWourykK1,facebook shut down artificial intelligence program developed language,0.6153846153846154,110,69,41,en,0,1,0,[],['http://a.msn.com/01/en-us/AAp1wzQ?ocid=st']
2017-03-29,disgust,0.3560813069343567,Artificial intelligence  https://t.co/JhIFkxrskE,mythbusting artificial intelligence,0.5,48,35,13,fr,0,0,0,[],['https://twitter.com/arabqoute/status/847040647999631361']
2018-01-30,disgust,0.3564039766788482,How Artificial Intelligence Realized Chipotle's 'Worst Queso Scenario'  https://t.co/TTeBNkF0DU  https://t.co/YoV3QW1qLg,artificial intelligence realized chipotle's worst queso scenario' trending breakingnews,0.46153846153846156,120,87,33,en,0,0,0,[],['http://www.moneyhealthfinance.com/how-artificial-intelligence-realized-chipotles-worst-queso-scenario-4/']
2018-08-30,disgust,0.8684099912643433,"When you're in a boring IT class, but then the professor starts talking about artificial intelligence.  https://t.co/wwSJfo6WFa","boring class , professor starts talking artificial intelligence.",0.3157894736842105,127,64,63,en,0,0,0,[],['https://www.youtube.com/watch?v=HHUoXc2c1Bg']
2018-07-31,disgust,0.8369489312171936,Artificial intelligence outperforms the repetitive #animal #tests in identifying toxic chemicals  https://t.co/yL0IXUo95S #ai #animaltesting,artificial intelligence outperforms repetitive animal tests identifying toxic chemicals ai animaltesting,0.3888888888888889,140,104,36,en,1,1,0,"['animal', 'tests', 'ai', 'animaltesting']",['http://ow.ly/YK6w30l7H0S']
2017-03-30,disgust,0.899958074092865,Was it inadvertent of artificial intelligence to create so much superficial intelligence? Asking for an ugly robot.,inadvertent artificial intelligence create much superficial intelligence? asking ugly robot.,0.5882352941176471,115,92,23,en,1,0,0,[],[]
2017-10-31,disgust,0.4653512239456177,Copyright Law Makes Artificial Intelligence Bias Worse - Motherboard  https://t.co/a4BV6ekZKv,copyright law makes artificial intelligence bias worse motherboard ai ml dl,0.6153846153846154,93,75,18,en,0,0,0,[],['http://ift.tt/2zmBPGg']
2019-05-31,disgust,0.5889279842376709,Artificial intelligence creates perfumes without being able to smell them  https://t.co/8sbx9utwxe  https://t.co/3sJE6O6yst,artificial intelligence creates perfumes without able smell artificial intelligence ai,0.5384615384615384,123,86,37,en,0,1,0,[],['http://dlvr.it/R5mhVr']
2017-10-29,disgust,0.5572614073753357,The Artificial Intelligence  reviewed lazily.,artificial intelligence reviewed lazily.,0.8,45,40,5,en,0,0,0,[],[]
2017-04-30,disgust,0.5149725079536438,A Quick and Dirty History of Artificial Intelligence  https://t.co/63z7pjhLzb # via @bigthink,quick dirty history artificial intelligence,0.4166666666666667,93,43,50,en,0,1,0,[],['http://bigthink.com/laurie-vazquez/a-quick-and-dirty-primer-on-artificial-intelligence']
2019-07-30,disgust,0.8323463797569275,"Artificial Intelligence Can Now Create Perfumes, Even Without A Sense Of Smell  https://t.co/tShY2c2Zzd","artificial intelligence now create perfumes , even without sense smell ai",0.5,103,73,30,en,0,0,0,[],['https://www.forbes.com/sites/bernardmarr/2019/07/29/artificial-intelligence-can-now-create-perfumes-even-without-a-sense-of-smell/']
2018-01-30,disgust,0.5456653237342834,@stephenfry Can artificial intelligence be worse than human stupidity?,artificial intelligence worse human stupidity?,0.5555555555555556,70,46,24,en,0,0,0,[],[]
2017-10-31,disgust,0.7831716537475586,Copyright Law Makes Artificial Intelligence Bias Worse - Motherboard  https://t.co/a4BV6ekZKv,copyright law makes artificial intelligence bias worse motherboard,0.8,93,66,27,en,0,0,0,[],['http://ift.tt/2zmBPGg']
2017-04-26,disgust,0.3962608277797699,artificial intelligence,artificial intelligence learns racist,0.5,23,37,-14,fr,0,0,0,[],[]
2021-07-17,disgust,0.2988532781600952,Artificial intelligence and robotic technology can also be used after drones: Shah  https://t.co/dqMtVzDHiy,artificial intelligence robotic technology also used drones: shah,0.6153846153846154,107,65,42,en,0,0,0,[],['https://times18.in/india-news/artificial-intelligence-and-robotic-technology-can-also-be-used-after-drones-shah/68507/17/15/']
2017-09-30,disgust,0.9315719604492188,"Data analytics: Good, bad, ugly Artificial intelligence blog Fiind Inc.  https://t.co/Jc2Hyk7xCl  https://t.co/J8NbCq79sr","data analytics: good , bad , ugly artificial intelligence blog fiind inc.",0.5333333333333333,121,73,48,en,0,0,0,[],['http://upflow.co/l/I58B']
2018-04-28,disgust,0.586430013179779,Artificial intelligence writes bad poems just like an angsty teen  https://t.co/htPnQheJzV,artificial intelligence writes bad poems like angsty teen futurism,0.6666666666666666,90,66,24,en,0,0,0,[],['https://futurism.com/artificial-intelligence-bad-poems/']
2017-10-31,disgust,0.7831716537475586,Copyright Law Makes Artificial Intelligence Bias Worse - Motherboard  https://t.co/a4BV6ekZKv,copyright law makes artificial intelligence bias worse motherboard,0.8,93,66,27,en,0,0,0,[],['http://ift.tt/2zmBPGg']
2019-08-28,disgust,0.6212198734283447,Some dude just blasted Artificial Intelligence Bomb in my lecture Sick,some dude blasted artificial intelligence bomb lecture sick,0.7272727272727273,70,59,11,en,0,0,0,[],[]
2017-10-28,disgust,0.4276168644428253,RT @FreedomFireCom: Stephen Hawking - #ArtificialIntelligence Will Be The Best Or Worst Thing To Happen To Humanity …,: stephen hawking artificialintelligence best worst thing happen humanity,0.3684210526315789,117,73,44,en,0,0,0,['artificialintelligence'],[]
2018-12-31,disgust,0.9800905585289,"What makes people approve or condemn mind upload technology? Untangling the effects of sexual disgust, purity and science fiction familiarity   https://t.co/L0qChx18zH  #morality #technology #mindupload #artificialintelligence #robots  CC @JonHaidt @SteveStuWill @sapinker","makes people approve condemn mind upload technology? untangling effects sexual disgust , purity science fiction familiarity morality technology mindupload artificialintelligence robots cc",0.40540540540540543,272,187,85,en,0,0,0,"['morality', 'technology', 'mindupload', 'artificialintelligence', 'robots']",['https://www.nature.com/articles/s41599-018-0124-6']
2019-08-30,disgust,0.4870027005672455,We'll get the boring basic definitions out of the way and then move onto the weird.  #Deepfake: videos &amp; presentations enhanced by artificial intelligence and other modern technology to present falsified results. #AI #ArtificialIntelligence #DeepFakes  🤖  https://t.co/RA7cDqKr8c,we'll get boring basic definitions out way move onto weird. deepfake: videos; presentations enhanced artificial intelligence other modern technology present falsified results. ai artificialintelligence deepfakes,0.5128205128205128,283,211,72,en,0,0,1,"['deepfake', 'ai', 'artificialintelligence', 'deepfakes']",['https://www.techopedia.com/definition/33835/deepfake']
2018-02-27,disgust,0.501205325126648,"Artificial intelligence will try to predict when a patient is about to take a turn for the worse, even before they show outward signs of getting sick.  https://t.co/szxpJlmgS4","artificial intelligence try predict patient take turn worse , even show outward signs getting sick.",0.4642857142857143,175,99,76,en,0,0,0,[],['https://trib.al/KqSV7TN']
2017-09-28,disgust,0.5312795042991638,"@pidgeonsmith WE are the artificial intelligence now. I, Robot is becoming reality. (Asimov, not shitty Will Smith movie)","artificial intelligence now. , robot becoming reality. asimov , shitty smith movie",0.38095238095238093,121,82,39,en,0,0,1,[],[]
2017-10-27,disgust,0.2530972957611084,Stigmabase | UK — Google's new artificial intelligence bot thinks gay people are bad  https://t.co/1Zj88PjnzW,stigmabase uk google's new artificial intelligence bot thinks gay people bad billion company's,0.6470588235294118,109,94,15,en,0,0,0,[],['http://dlvr.it/PxwGsn']
2018-10-30,disgust,0.5822970271110535,Life as an artificial intelligence is really not so bad. You might even say it's 'all-in'.,life artificial intelligence really bad. might even say allin'.,0.47058823529411764,90,63,27,en,0,1,0,[],[]
2017-04-27,disgust,0.5357604622840881,If you're dumb enough to be an acronym for Virtual Reality Artificial Intelligence Network System,dumb enough acronym virtual reality artificial intelligence network system,0.6,97,74,23,en,1,0,0,[],[]
